timestamp,pm10,pm25
2024-01-01 00:01:22,388.83,149.13
2024-01-01 00:03:47,379.45,151.38
2024-01-01 00:06:13,384.73,148.88
2024-01-01 00:08:38,399.65,160.75
2024-01-01 00:11:04,447.77,176.57
2024-01-01 00:13:29,480.33,206.65
2024-01-01 00:15:55,464.0,191.07
2024-01-01 00:18:20,440.75,167.02
2024-01-01 00:20:46,400.42,164.4
2024-01-01 00:23:11,424.35,174.7
2024-01-01 00:25:36,422.75,171.8
2024-01-01 00:28:05,407.17,154.13
2024-01-01 00:30:31,440.85,175.02
2024-01-01 00:32:57,412.7,162.68
2024-01-01 00:35:23,414.9,151.8
2024-01-01 00:37:48,373.27,140.25
2024-01-01 00:40:14,370.27,142.25
2024-01-01 00:42:40,373.95,136.68
2024-01-01 00:45:08,389.5,140.5
2024-01-01 00:47:34,368.58,138.88
2024-01-01 00:49:59,388.63,151.4
2024-01-01 00:52:25,411.8,152.98
2024-01-01 00:54:51,403.55,146.27
2024-01-01 00:57:17,411.0,152.73
2024-01-01 00:59:43,402.02,154.13
2024-01-01 01:02:08,391.33,152.25
2024-01-01 01:04:34,379.75,141.85
2024-01-01 01:06:59,401.13,151.95
2024-01-01 01:09:25,390.05,137.82
2024-01-01 01:11:50,388.2,138.5
2024-01-01 01:14:15,404.27,144.35
2024-01-01 01:16:41,402.5,150.6
2024-01-01 01:19:06,382.92,145.02
2024-01-01 01:21:32,406.83,148.3
2024-01-01 01:23:57,399.6,152.82
2024-01-01 01:26:23,411.02,152.5
2024-01-01 01:28:50,389.08,149.4
2024-01-01 01:31:15,401.63,142.6
2024-01-01 01:33:41,427.77,159.77
2024-01-01 01:36:06,404.83,147.0
2024-01-01 01:38:34,426.13,156.0
2024-01-01 01:41:01,413.65,153.5
2024-01-01 01:43:26,462.25,185.4
2024-01-01 01:45:52,443.5,169.9
2024-01-01 01:48:18,427.38,157.98
2024-01-01 01:50:44,416.73,154.65
2024-01-01 01:53:11,528.95,211.6
2024-01-01 01:55:38,506.15,202.45
2024-01-01 01:58:06,484.77,193.7
2024-01-01 02:00:31,484.55,202.93
2024-01-01 02:02:57,593.67,257.63
2024-01-01 02:05:22,585.15,251.63
2024-01-01 02:07:48,514.22,213.7
2024-01-01 02:10:14,577.15,249.75
2024-01-01 02:12:39,545.97,237.05
2024-01-01 02:15:09,537.65,222.93
2024-01-01 02:17:34,542.6,235.32
2024-01-01 02:20:00,538.05,244.0
2024-01-01 02:22:32,547.17,240.6
2024-01-01 02:25:01,567.28,247.13
2024-01-01 02:27:26,556.15,237.73
2024-01-01 02:29:51,570.72,253.82
2024-01-01 02:32:17,569.4,253.98
2024-01-01 02:34:42,556.53,240.8
2024-01-01 02:37:08,536.15,237.15
2024-01-01 02:39:33,539.97,246.75
2024-01-01 02:41:59,589.95,269.23
2024-01-01 02:44:24,555.5,239.93
2024-01-01 02:46:50,543.75,227.95
2024-01-01 02:49:15,530.95,235.77
2024-01-01 02:51:41,538.9,237.0
2024-01-01 02:54:07,528.53,226.95
2024-01-01 02:56:33,543.85,236.05
2024-01-01 02:58:58,521.0,225.43
2024-01-01 03:01:24,509.58,206.2
2024-01-01 03:03:49,497.27,201.23
2024-01-01 03:06:18,510.42,212.45
2024-01-01 03:08:44,500.0,204.75
2024-01-01 03:11:09,489.52,205.55
2024-01-01 03:13:35,491.9,203.75
2024-01-01 03:16:00,496.83,206.7
2024-01-01 03:18:27,527.88,215.93
2024-01-01 03:20:53,483.58,196.27
2024-01-01 03:23:19,488.05,200.13
2024-01-01 03:25:44,488.63,193.15
2024-01-01 03:28:10,452.75,173.5
2024-01-01 03:30:35,480.4,186.95
2024-01-01 03:33:01,482.65,184.48
2024-01-01 03:35:27,447.67,182.45
2024-01-01 03:37:56,461.65,177.35
2024-01-01 03:40:22,443.38,163.6
2024-01-01 03:42:47,412.7,149.13
2024-01-01 03:45:13,446.7,166.98
2024-01-01 03:47:38,504.73,194.5
2024-01-01 03:50:04,466.7,172.23
2024-01-01 03:52:31,446.77,163.27
2024-01-01 03:54:57,479.5,178.68
2024-01-01 03:57:23,455.05,170.9
2024-01-01 03:59:48,445.65,172.5
2024-01-01 04:02:14,432.83,160.32
2024-01-01 04:04:42,441.02,155.77
2024-01-01 04:07:08,427.52,153.25
2024-01-01 04:09:34,397.0,145.52
2024-01-01 04:11:59,421.63,146.4
2024-01-01 04:14:25,403.0,146.75
2024-01-01 04:16:51,409.63,141.55
2024-01-01 04:19:16,407.2,148.93
2024-01-01 04:21:42,397.2,147.77
2024-01-01 04:24:07,407.73,144.15
2024-01-01 04:26:33,439.73,158.77
2024-01-01 04:28:59,485.88,176.25
2024-01-01 04:31:24,458.95,162.63
2024-01-01 04:33:50,449.38,159.82
2024-01-01 04:36:15,437.88,153.57
2024-01-01 04:38:41,388.0,140.55
2024-01-01 04:41:06,382.95,136.75
2024-01-01 04:43:34,363.3,128.15
2024-01-01 04:46:00,378.98,138.57
2024-01-01 04:48:26,380.02,130.73
2024-01-01 04:50:51,379.02,129.07
2024-01-01 04:53:17,394.27,131.68
2024-01-01 04:55:42,358.05,124.05
2024-01-01 04:58:08,335.55,126.88
2024-01-01 05:00:33,415.42,138.77
